frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
0,13,3,1,1,0,18,0.7222222222222222
1,12,3,1,1,0,17,0.7058823529411765
2,12,3,1,1,0,17,0.7058823529411765
3,11,2,1,1,0,15,0.7333333333333333
4,11,3,1,1,0,16,0.6875
5,13,3,1,1,0,18,0.7222222222222222
6,9,4,1,1,0,15,0.6
7,11,3,2,1,0,17,0.6470588235294118
8,12,4,2,1,0,19,0.631578947368421
9,10,3,2,1,0,16,0.625
10,12,4,0,1,0,17,0.7058823529411765
11,10,4,1,1,0,16,0.625
12,10,4,2,1,0,17,0.5882352941176471
13,10,4,2,1,0,17,0.5882352941176471
14,13,4,1,1,0,19,0.6842105263157895
15,11,3,1,1,0,16,0.6875
16,11,4,1,1,0,17,0.6470588235294118
17,13,4,3,1,0,21,0.6190476190476191
18,10,4,2,1,0,17,0.5882352941176471
19,13,4,1,1,0,19,0.6842105263157895
20,11,4,1,1,0,17,0.6470588235294118
21,12,4,1,1,0,18,0.6666666666666666
22,11,4,1,1,0,17,0.6470588235294118
23,11,4,2,1,0,18,0.6111111111111112
24,12,4,2,1,0,19,0.631578947368421
25,12,4,2,1,0,19,0.631578947368421
26,13,4,3,1,0,21,0.6190476190476191
27,12,3,1,1,0,17,0.7058823529411765
28,11,3,2,1,0,17,0.6470588235294118
29,11,3,3,1,0,18,0.6111111111111112
30,14,4,2,1,0,21,0.6666666666666666
31,12,4,3,1,0,20,0.6
32,12,4,1,1,0,18,0.6666666666666666
33,14,3,1,1,0,19,0.7368421052631579
34,13,4,1,1,0,19,0.6842105263157895
35,12,4,2,1,0,19,0.631578947368421
36,12,3,3,1,0,19,0.631578947368421
37,13,4,2,1,0,20,0.65
38,12,3,2,1,0,18,0.6666666666666666
39,13,4,2,1,0,20,0.65
40,12,4,3,1,0,20,0.6
41,12,4,2,1,0,19,0.631578947368421
42,11,3,1,1,0,16,0.6875
43,12,4,1,1,0,18,0.6666666666666666
44,11,4,1,1,0,17,0.6470588235294118
45,11,4,3,1,0,19,0.5789473684210527
46,11,4,1,1,0,17,0.6470588235294118
47,12,4,2,1,0,19,0.631578947368421
48,12,4,2,1,0,19,0.631578947368421
49,13,5,2,1,0,21,0.6190476190476191
50,12,4,2,1,0,19,0.631578947368421
51,10,4,1,1,0,16,0.625
52,11,4,2,1,0,18,0.6111111111111112
53,11,4,1,1,0,17,0.6470588235294118
54,12,2,1,1,0,16,0.75
55,9,4,1,1,0,15,0.6
56,12,4,1,1,0,18,0.6666666666666666
