frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
0,14,4,2,1,0,21,0.6666666666666666
1,16,4,2,1,0,23,0.6956521739130435
2,14,4,3,0,0,21,0.6666666666666666
3,13,4,3,0,0,20,0.65
4,15,4,3,0,0,22,0.6818181818181818
5,15,4,2,0,0,21,0.7142857142857143
6,15,4,1,0,0,20,0.75
7,14,4,1,0,0,19,0.7368421052631579
8,14,4,1,1,0,20,0.7
9,14,4,1,0,0,19,0.7368421052631579
10,12,4,1,1,0,18,0.6666666666666666
11,13,4,1,0,0,18,0.7222222222222222
12,13,4,2,1,0,20,0.65
13,15,4,1,0,0,20,0.75
14,13,4,2,1,0,20,0.65
15,15,4,1,1,0,21,0.7142857142857143
16,14,4,1,0,0,19,0.7368421052631579
17,14,4,2,1,0,21,0.6666666666666666
18,13,4,3,1,0,21,0.6190476190476191
19,14,4,2,1,0,21,0.6666666666666666
20,15,4,2,1,0,22,0.6818181818181818
21,13,4,1,1,0,19,0.6842105263157895
22,16,4,2,1,0,23,0.6956521739130435
23,15,4,2,1,0,22,0.6818181818181818
24,17,3,2,1,0,23,0.7391304347826086
25,15,3,2,1,0,21,0.7142857142857143
26,15,4,3,1,0,23,0.6521739130434783
27,15,4,2,1,0,22,0.6818181818181818
28,15,4,3,1,0,23,0.6521739130434783
29,13,4,4,1,0,22,0.5909090909090909
30,14,3,4,1,0,22,0.6363636363636364
31,14,4,4,1,0,23,0.6086956521739131
32,14,4,3,0,0,21,0.6666666666666666
33,16,4,3,1,0,24,0.6666666666666666
34,13,4,3,1,0,21,0.6190476190476191
35,15,4,3,0,0,22,0.6818181818181818
36,14,4,2,1,0,21,0.6666666666666666
37,13,4,2,1,0,20,0.65
38,15,4,3,0,0,22,0.6818181818181818
39,13,4,3,1,0,21,0.6190476190476191
40,13,4,4,1,0,22,0.5909090909090909
41,15,3,2,1,0,21,0.7142857142857143
42,14,4,3,1,0,22,0.6363636363636364
43,13,5,3,1,0,22,0.5909090909090909
