frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
0,14,1,3,0,0,18,0.7777777777777778
1,15,1,3,1,0,20,0.75
2,15,1,3,1,0,20,0.75
3,15,1,3,0,0,19,0.7894736842105263
4,15,1,3,0,0,19,0.7894736842105263
5,17,1,3,1,0,22,0.7727272727272727
6,16,1,3,1,0,21,0.7619047619047619
7,14,1,3,1,0,19,0.7368421052631579
8,16,1,2,1,0,20,0.8
9,17,1,3,1,0,22,0.7727272727272727
10,13,2,3,0,0,18,0.7222222222222222
11,13,1,3,1,0,18,0.7222222222222222
12,16,1,2,1,0,20,0.8
13,16,1,2,1,0,20,0.8
14,14,2,3,0,0,19,0.7368421052631579
15,14,1,4,0,0,19,0.7368421052631579
16,14,1,3,1,0,19,0.7368421052631579
17,14,1,2,0,0,17,0.8235294117647058
18,15,1,2,0,0,18,0.8333333333333334
19,16,1,2,0,0,19,0.8421052631578947
20,16,1,2,0,0,19,0.8421052631578947
21,14,1,3,0,0,18,0.7777777777777778
22,15,1,3,0,0,19,0.7894736842105263
23,13,1,3,0,0,17,0.7647058823529411
24,14,2,3,0,0,19,0.7368421052631579
25,15,1,3,0,0,19,0.7894736842105263
26,14,1,3,0,0,18,0.7777777777777778
27,15,1,3,1,0,20,0.75
28,15,1,3,0,0,19,0.7894736842105263
29,14,1,4,0,0,19,0.7368421052631579
30,16,1,3,1,0,21,0.7619047619047619
31,14,1,3,1,0,19,0.7368421052631579
32,15,1,3,0,0,19,0.7894736842105263
33,15,1,2,0,0,18,0.8333333333333334
34,14,1,3,1,0,19,0.7368421052631579
35,17,2,3,0,0,22,0.7727272727272727
36,13,1,3,0,0,17,0.7647058823529411
37,16,1,3,0,0,20,0.8
38,12,2,2,0,0,16,0.75
39,16,1,3,1,0,21,0.7619047619047619
40,16,1,3,1,0,21,0.7619047619047619
41,14,1,3,0,0,18,0.7777777777777778
42,15,1,3,1,0,20,0.75
43,15,1,3,0,0,19,0.7894736842105263
