frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
0,13,4,3,0,0,20,0.65
1,10,5,3,1,0,19,0.5263157894736842
2,11,5,3,0,0,19,0.5789473684210527
3,12,5,3,0,0,20,0.6
4,14,4,3,0,0,21,0.6666666666666666
5,10,4,3,1,0,18,0.5555555555555556
6,13,3,3,2,0,21,0.6190476190476191
7,13,4,3,0,0,20,0.65
8,12,2,3,1,0,18,0.6666666666666666
9,12,4,3,1,0,20,0.6
10,16,3,3,1,0,23,0.6956521739130435
11,13,4,3,0,0,20,0.65
12,12,3,3,2,0,20,0.6
13,15,2,3,0,0,20,0.75
14,14,4,3,1,0,22,0.6363636363636364
15,12,3,3,1,0,19,0.631578947368421
16,13,3,3,1,0,20,0.65
17,13,4,3,0,0,20,0.65
18,12,5,3,0,0,20,0.6
19,12,3,3,0,0,18,0.6666666666666666
20,12,3,3,0,0,18,0.6666666666666666
21,12,4,3,1,0,20,0.6
22,11,3,3,1,0,18,0.6111111111111112
23,12,4,3,0,0,19,0.631578947368421
24,12,4,3,0,0,19,0.631578947368421
25,14,3,3,0,0,20,0.7
26,13,4,3,0,0,20,0.65
27,14,4,3,1,0,22,0.6363636363636364
28,14,4,3,1,0,22,0.6363636363636364
29,12,3,3,0,0,18,0.6666666666666666
30,13,4,3,1,0,21,0.6190476190476191
31,15,4,3,0,0,22,0.6818181818181818
32,14,5,3,0,0,22,0.6363636363636364
33,12,4,3,0,0,19,0.631578947368421
34,14,2,3,0,0,19,0.7368421052631579
35,13,4,3,1,0,21,0.6190476190476191
36,13,4,3,1,0,21,0.6190476190476191
37,14,3,3,1,0,21,0.6666666666666666
38,14,3,3,1,0,21,0.6666666666666666
39,14,4,3,1,0,22,0.6363636363636364
40,14,4,3,0,0,21,0.6666666666666666
41,14,4,3,0,0,21,0.6666666666666666
42,12,5,3,0,0,20,0.6
43,12,4,3,1,0,20,0.6
44,13,3,3,1,0,20,0.65
45,14,3,3,0,0,20,0.7
46,13,5,3,0,0,21,0.6190476190476191
47,14,3,3,0,0,20,0.7
48,12,4,3,0,0,19,0.631578947368421
49,13,3,3,0,0,19,0.6842105263157895
50,13,2,3,0,0,18,0.7222222222222222
51,13,3,3,0,0,19,0.6842105263157895
52,14,1,3,1,0,19,0.7368421052631579
53,14,2,2,1,0,19,0.7368421052631579
54,14,4,3,0,0,21,0.6666666666666666
55,15,3,3,0,0,21,0.7142857142857143
56,13,3,3,1,0,20,0.65
57,15,5,3,0,0,23,0.6521739130434783
58,15,2,3,0,0,20,0.75
59,16,3,3,0,0,22,0.7272727272727273
60,14,2,3,0,0,19,0.7368421052631579
61,13,3,3,0,0,19,0.6842105263157895
62,14,3,3,1,0,21,0.6666666666666666
63,12,4,3,0,0,19,0.631578947368421
64,14,4,3,1,0,22,0.6363636363636364
65,14,3,3,1,0,21,0.6666666666666666
66,13,4,3,1,0,21,0.6190476190476191
67,14,3,3,0,0,20,0.7
68,14,4,3,2,0,23,0.6086956521739131
69,15,3,3,0,0,21,0.7142857142857143
70,14,2,3,0,0,19,0.7368421052631579
71,12,2,3,0,0,17,0.7058823529411765
72,14,3,3,1,0,21,0.6666666666666666
73,13,2,3,0,0,18,0.7222222222222222
74,15,4,3,1,0,23,0.6521739130434783
75,13,2,3,0,0,18,0.7222222222222222
76,15,1,3,0,0,19,0.7894736842105263
77,14,1,3,0,0,18,0.7777777777777778
78,12,4,3,0,0,19,0.631578947368421
79,14,2,3,0,0,19,0.7368421052631579
80,15,4,3,0,0,22,0.6818181818181818
81,13,2,3,1,0,19,0.6842105263157895
82,14,3,3,1,0,21,0.6666666666666666
83,13,2,3,1,0,19,0.6842105263157895
84,14,3,3,0,0,20,0.7
85,12,4,3,0,0,19,0.631578947368421
86,13,4,3,0,0,20,0.65
87,14,3,3,0,0,20,0.7
88,16,2,2,0,0,20,0.8
89,16,2,3,0,0,21,0.7619047619047619
90,14,2,3,1,0,20,0.7
91,14,3,3,0,0,20,0.7
92,13,3,3,0,0,19,0.6842105263157895
93,15,3,3,0,0,21,0.7142857142857143
94,12,4,2,1,0,19,0.631578947368421
95,13,3,3,0,0,19,0.6842105263157895
96,17,3,3,0,0,23,0.7391304347826086
97,13,4,3,0,0,20,0.65
98,14,3,3,0,0,20,0.7
99,13,4,3,0,0,20,0.65
100,15,2,3,2,0,22,0.6818181818181818
101,14,4,3,0,0,21,0.6666666666666666
102,12,4,3,0,0,19,0.631578947368421
103,15,4,3,0,0,22,0.6818181818181818
104,13,4,3,0,0,20,0.65
105,13,3,3,0,0,19,0.6842105263157895
106,13,4,3,0,0,20,0.65
107,15,4,3,0,0,22,0.6818181818181818
