frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
0,11,3,2,0,0,16,0.6875
1,11,3,2,0,0,16,0.6875
2,11,4,2,0,0,17,0.6470588235294118
3,13,3,2,0,0,18,0.7222222222222222
4,13,3,2,0,0,18,0.7222222222222222
5,14,3,2,0,0,19,0.7368421052631579
6,14,3,2,0,0,19,0.7368421052631579
7,14,3,2,0,0,19,0.7368421052631579
8,15,4,2,0,0,21,0.7142857142857143
9,14,3,2,0,0,19,0.7368421052631579
10,14,3,2,0,0,19,0.7368421052631579
11,14,3,2,0,0,19,0.7368421052631579
12,10,4,2,0,0,16,0.625
13,12,4,2,0,0,18,0.6666666666666666
14,14,3,2,0,0,19,0.7368421052631579
15,14,3,2,0,0,19,0.7368421052631579
16,14,3,2,0,0,19,0.7368421052631579
17,14,3,2,0,0,19,0.7368421052631579
18,12,3,2,0,0,17,0.7058823529411765
19,13,3,2,0,0,18,0.7222222222222222
20,14,3,2,0,0,19,0.7368421052631579
21,12,3,2,0,0,17,0.7058823529411765
22,16,3,2,0,0,21,0.7619047619047619
23,13,3,2,0,0,18,0.7222222222222222
24,14,3,2,0,0,19,0.7368421052631579
25,12,4,2,0,0,18,0.6666666666666666
26,12,3,2,0,0,17,0.7058823529411765
27,11,3,2,0,0,16,0.6875
28,13,3,2,0,0,18,0.7222222222222222
29,12,2,2,0,0,16,0.75
30,11,3,2,0,0,16,0.6875
31,11,3,1,0,0,15,0.7333333333333333
32,13,3,2,0,0,18,0.7222222222222222
33,13,3,2,0,0,18,0.7222222222222222
34,12,4,2,0,0,18,0.6666666666666666
35,14,3,2,0,0,19,0.7368421052631579
36,12,3,2,0,0,17,0.7058823529411765
37,13,3,2,0,0,18,0.7222222222222222
38,13,4,2,0,0,19,0.6842105263157895
39,11,3,2,0,0,16,0.6875
40,13,3,2,0,0,18,0.7222222222222222
41,12,3,2,0,0,17,0.7058823529411765
42,14,3,2,0,0,19,0.7368421052631579
43,13,3,2,0,0,18,0.7222222222222222
44,14,4,2,0,0,20,0.7
45,11,3,2,0,0,16,0.6875
46,10,3,2,0,0,15,0.6666666666666666
47,13,3,2,0,0,18,0.7222222222222222
48,13,3,2,0,0,18,0.7222222222222222
49,13,4,2,0,0,19,0.6842105263157895
50,12,3,2,0,0,17,0.7058823529411765
51,12,3,2,0,0,17,0.7058823529411765
52,13,3,1,0,0,17,0.7647058823529411
53,14,4,2,0,0,20,0.7
54,13,2,2,0,0,17,0.7647058823529411
55,11,3,1,0,0,15,0.7333333333333333
56,12,4,1,0,0,17,0.7058823529411765
57,11,4,2,0,0,17,0.6470588235294118
58,12,3,2,0,0,17,0.7058823529411765
59,12,4,2,0,0,18,0.6666666666666666
60,13,3,2,0,0,18,0.7222222222222222
61,13,3,2,0,0,18,0.7222222222222222
62,13,3,2,0,0,18,0.7222222222222222
63,12,3,2,0,0,17,0.7058823529411765
64,13,3,2,0,0,18,0.7222222222222222
65,12,3,2,0,0,17,0.7058823529411765
66,14,3,2,0,0,19,0.7368421052631579
67,13,3,2,0,0,18,0.7222222222222222
68,14,3,1,0,0,18,0.7777777777777778
69,11,3,2,0,0,16,0.6875
70,12,4,2,0,0,18,0.6666666666666666
71,13,4,2,0,0,19,0.6842105263157895
72,14,3,2,0,0,19,0.7368421052631579
73,12,4,2,0,0,18,0.6666666666666666
74,13,3,2,0,0,18,0.7222222222222222
75,16,3,2,0,0,21,0.7619047619047619
76,15,3,2,0,0,20,0.75
77,13,3,2,0,0,18,0.7222222222222222
78,14,3,2,0,0,19,0.7368421052631579
79,11,3,2,0,0,16,0.6875
80,10,3,2,0,0,15,0.6666666666666666
81,14,3,2,0,0,19,0.7368421052631579
82,14,3,2,0,0,19,0.7368421052631579
83,13,3,2,0,0,18,0.7222222222222222
84,15,3,1,0,0,19,0.7894736842105263
85,13,3,1,0,0,17,0.7647058823529411
86,13,2,2,0,0,17,0.7647058823529411
